"frame", "color", "size", "intensity", "x_pos", "y_pos", "id"
"0049.tif", "G", 1134, 0.0518172419918252, 259.970017636684, 732.938271604938, 0
"0049.tif", "G", 1250, 0.0520593169156508, 1243.0208, 751.1056, 100
"0049.tif", "G", 1120, 0.0512329152446405, 1284.4375, 1137.1375, 62
"0049.tif", "G", 1150, 0.0528475242376317, 851.08347826087, 919.062608695652, 1724
"0049.tif", "G", 1218, 0.0515620361205016, 630.300492610837, 713.036124794745, 17
"0049.tif", "G", 1054, 0.0509346770289419, 662.776091081594, 923.650853889943, 29
"0049.tif", "G", 986, 0.0513318828347158, 818.048681541582, 235.953346855984, 1263
"0049.tif", "G", 1032, 0.0504364705862698, 1357.37984496124, 1035.73062015504, 1180
"0049.tif", "G", 952, 0.0486817821299626, 1182.25210084034, 98.6491596638655, 1665
"0049.tif", "G", 908, 0.0475607133600547, 1453.26651982379, 1472.09030837004, 0
"0049.tif", "G", 716, 0.0508110499367343, 1442.29329608939, 1274.05586592179, 1569
"0049.tif", "G", 976, 0.0505899805219144, 1206.87909836066, 301.704918032787, 910
"0049.tif", "G", 638, 0.051389673892614, 1363.21630094044, 936.407523510972, 67
"0049.tif", "G", 832, 0.0510462022645237, 1044.33173076923, 899.963942307692, 766
"0049.tif", "G", 688, 0.0500856184491808, 156.991279069767, 578.174418604651, 74
"0049.tif", "G", 596, 0.0513050027268563, 357.010067114094, 683.711409395973, 1062
"0049.tif", "G", 592, 0.0510969332881108, 554.756756756757, 397.641891891892, 41
"0049.tif", "G", 636, 0.0519607478575329, 750.672955974843, 952.937106918239, 1472
"0049.tif", "G", 648, 0.0503430293212497, 1199.67901234568, 1390.89814814815, 1430
"0049.tif", "G", 582, 0.0507028817317989, 391.137457044674, 814.931271477663, 140
"0049.tif", "G", 444, 0.0517039154886471, 1281.05855855856, 990.112612612613, 38
"0049.tif", "G", 320, 0.0514427476713623, 994.4, 561.14375, 33
"0049.tif", "G", 244, 0.0501981478223801, 402.959016393443, 473.475409836066, 44
"0049.tif", "G", 268, 0.0504890448849279, 707.05223880597, 1202.21641791045, 1565
"0049.tif", "G", 240, 0.0473861710144858, 152.441666666667, 176.433333333333, 640
"0050.tif", "G", 3016, 0.0565432381615821, 613.761273209549, 618.397877984085, 1
"0050.tif", "G", 2682, 0.054209807813884, 182.775540641312, 519.263236390753, 5
"0050.tif", "G", 2372, 0.0502202230285417, 985.256323777403, 1437.58853288364, 4
"0050.tif", "G", 2594, 0.0519377733748169, 692.547417116422, 629.502698535081, 1988
"0050.tif", "G", 2032, 0.0533193738111999, 1078.64468503937, 1116.34645669291, 1764
"0050.tif", "G", 2416, 0.0504549187617567, 1362.94867549669, 850.870860927152, 8
"0050.tif", "G", 2120, 0.0508603557352004, 1222.99056603774, 639.27641509434, 0
"0050.tif", "G", 1948, 0.053858296488749, 717.506160164271, 819.584188911704, 1990
"0050.tif", "G", 1872, 0.0502796080012218, 1162.60042735043, 896.982905982906, 316
"0050.tif", "G", 1944, 0.0498492239473242, 1106.66666666667, 557.314814814815, 34
"0050.tif", "G", 2122, 0.051441356470251, 334.534401508011, 627.589066918002, 11
"0050.tif", "G", 2000, 0.0498900925778976, 729.092, 299.097, 19
"0050.tif", "G", 1950, 0.0532706367043978, 916.602051282051, 857.312820512821, 699
"0050.tif", "G", 1846, 0.0516848438723873, 882.10292524377, 921.101841820152, 1851
"0050.tif", "G", 1882, 0.0497307458993537, 1278.33793836344, 1422.41126461211, 1960
"0050.tif", "G", 1884, 0.0517138929630225, 1063.3152866242, 980.337579617834, 829
"0050.tif", "G", 2008, 0.0538712159692463, 1182.91135458167, 947.417330677291, 40
"0050.tif", "G", 1984, 0.0526384463712852, 1236.43951612903, 1026.55846774194, 27
"0050.tif", "G", 1954, 0.0537357453345255, 1209.6571136131, 988.595701125896, 7
"0050.tif", "G", 1648, 0.0488323215903504, 582.093446601942, 560.026699029126, 0
"0050.tif", "G", 1620, 0.0525206560836116, 748.544444444444, 831.953086419753, 1522
"0050.tif", "G", 1672, 0.0483076702641199, 1329.16507177033, 520.488038277512, 73
"0050.tif", "G", 1494, 0.0493139255797497, 970.369477911647, 1001.09906291834, 133
"0050.tif", "G", 1724, 0.0489728323945322, 1000.82018561485, 1157.7807424594, 13
"0050.tif", "G", 1686, 0.0503991978782331, 804.951364175563, 614.916963226572, 12
"0050.tif", "G", 1478, 0.0474445737087376, 1469.05412719892, 1309.19756427605, 1818
"0050.tif", "G", 1374, 0.0517767846535956, 933.14847161572, 905.247452692868, 637
"0050.tif", "G", 1434, 0.0492382045360707, 632.044630404463, 712.274755927476, 17
"0050.tif", "G", 1654, 0.047720181289154, 1286.76420798065, 846.175332527207, 91
"0050.tif", "G", 1632, 0.0489083417069216, 1129.17769607843, 1086.55514705882, 1763
"0050.tif", "G", 1650, 0.0491096134754063, 841.993939393939, 315.104242424242, 346
"0050.tif", "G", 1274, 0.0451139529753742, 71.8665620094192, 305.549450549451, 1876
"0050.tif", "G", 1470, 0.0487108913481524, 1151.74693877551, 648.68843537415, 89
"0050.tif", "G", 1148, 0.0482157533349799, 1356.45296167247, 1020.89895470383, 1180
"0050.tif", "G", 1314, 0.0492108888870482, 550.552511415525, 805.704718417047, 16
"0050.tif", "G", 1232, 0.0493316322516416, 909.035714285714, 1020.16396103896, 109
"0050.tif", "G", 1200, 0.0483550131789291, 143.861666666667, 957.4, 64
"0050.tif", "G", 1036, 0.0484316834907404, 260.706563706564, 735.198841698842, 0
"0050.tif", "G", 1140, 0.0486239458538683, 659.731578947368, 918.759649122807, 29
"0050.tif", "G", 1164, 0.0497315677404046, 1226.62542955326, 593.56529209622, 138
"0050.tif", "G", 1150, 0.0487192910366401, 820.453913043478, 233.278260869565, 1263
"0050.tif", "G", 1116, 0.0497785722746836, 756.089605734767, 658.926523297491, 58
"0050.tif", "G", 942, 0.0472149061834753, 392.388535031847, 811.972399150743, 140
"0050.tif", "G", 932, 0.0473798642762953, 553.309012875536, 394.227467811159, 41
"0050.tif", "G", 1168, 0.0480990038765009, 1243.3647260274, 747.188356164384, 100
"0050.tif", "G", 876, 0.0474799727417586, 1047.79908675799, 899.321917808219, 766
"0050.tif", "G", 832, 0.0449917730258573, 1452.41105769231, 1466.16346153846, 0
"0050.tif", "G", 1102, 0.0484805061795887, 1291.93829401089, 1133.33212341198, 62
"0050.tif", "G", 1092, 0.0481026627363823, 1367.16483516484, 932.35347985348, 67
"0050.tif", "G", 964, 0.0474586501333173, 1442.50414937759, 1269.08298755187, 1569
"0050.tif", "G", 880, 0.0466268893365791, 1154.70681818182, 770.452272727273, 15
"0050.tif", "G", 784, 0.0477943523802432, 746.441326530612, 948.010204081633, 1472
"0050.tif", "G", 778, 0.0469799176887534, 153.863753213368, 576.259640102828, 74
"0050.tif", "G", 936, 0.0476664879482295, 1209.56623931624, 299.517094017094, 910
"0050.tif", "G", 1006, 0.0492691108335752, 850.0675944334, 919.958250497018, 1724
"0050.tif", "G", 720, 0.0478137528579533, 361.158333333333, 684.769444444444, 1062
"0050.tif", "G", 732, 0.0447416477764906, 1184.48633879781, 96.0901639344262, 1665
"0050.tif", "G", 672, 0.0472371261652953, 1207.32142857143, 1387.50297619048, 1430
"0050.tif", "G", 472, 0.0471208882141518, 236.754237288136, 151.186440677966, 156
"0050.tif", "G", 400, 0.0443407018722677, 114.625, 129.815, 92
"0050.tif", "G", 472, 0.0442076892337579, 553.483050847458, 1484.88559322034, 0
"0050.tif", "G", 504, 0.048551762221668, 1011.09920634921, 546.400793650794, 33
"0050.tif", "G", 516, 0.0474940748797798, 712.53488372093, 1202.63178294574, 1565
"0050.tif", "G", 324, 0.0403335346443875, 667.549382716049, 34.0185185185185, 1922
"0050.tif", "G", 222, 0.0473236972238503, 1283.52252252252, 994.63963963964, 38
"0051.tif", "G", 2448, 0.0521840994678346, 1361.83741830065, 853.410130718954, 8
"0051.tif", "G", 2652, 0.0556994476199285, 181.561085972851, 518.43665158371, 5
"0051.tif", "G", 2886, 0.0587808093897188, 612.232155232155, 618.575883575884, 1
"0051.tif", "G", 2474, 0.0517090493549724, 983.254648342765, 1439.23201293452, 4
"0051.tif", "G", 2582, 0.0533921908112106, 695.343144848954, 629.288923315259, 1988
"0051.tif", "G", 2106, 0.0551507981100547, 715.245963912631, 821.064577397911, 1990
"0051.tif", "G", 2044, 0.0546563875497949, 1073.44911937378, 1120.11350293542, 1764
"0051.tif", "G", 2026, 0.0536617209862352, 881.500493583416, 919.192497532083, 1851
"0051.tif", "G", 2078, 0.0521500340088727, 1222.19730510106, 637.544754571704, 2026
"0051.tif", "G", 1900, 0.049451734403059, 96.0526315789474, 914.106315789474, 64
"0051.tif", "G", 2184, 0.0511671701029532, 1106.00457875458, 557.130036630037, 34
"0051.tif", "G", 2046, 0.0545050393158071, 1241.78299120235, 1021.45259042033, 27
"0051.tif", "G", 2150, 0.0519622255898158, 728.383255813953, 297.752558139535, 19
"0051.tif", "G", 1908, 0.0520085319760586, 1162.92557651992, 897.719077568134, 316
"0051.tif", "G", 1798, 0.0516377922956824, 926.718576195773, 859.371523915462, 1432
"0051.tif", "G", 1878, 0.0512176580350303, 1282.91799787007, 1422.05537806177, 1960
"0051.tif", "G", 1724, 0.050072069634035, 1006.23549883991, 1162.56380510441, 13
"0051.tif", "G", 2112, 0.0554014270447891, 1180.30018939394, 954.105113636364, 40
"0051.tif", "G", 1776, 0.0519480267065342, 806.074324324324, 615.795045045045, 12
"0051.tif", "G", 1780, 0.052598007943022, 1061.89550561798, 979.85393258427, 829
"0051.tif", "G", 1606, 0.0503083103700122, 1132.52552926526, 1090.72602739726, 1763
"0051.tif", "G", 1716, 0.0494709994743642, 1288.37412587413, 852.420745920746, 91
"0051.tif", "G", 1432, 0.0494597338586136, 1329.06703910615, 519.991620111732, 73
"0051.tif", "G", 1492, 0.0503927932598405, 550.845844504021, 808.005361930295, 16
"0051.tif", "G", 1702, 0.0524797097451808, 746.097532314924, 837.76615746181, 1522
"0051.tif", "G", 1590, 0.053076859540662, 935.867924528302, 906.334591194969, 637
"0051.tif", "G", 1762, 0.0552579656815235, 1207.85357548241, 992.212258796822, 7
"0051.tif", "G", 1356, 0.0509380838669498, 907.755162241888, 1021.44985250737, 109
"0051.tif", "G", 1680, 0.0489387429288851, 1468.65595238095, 1311.64761904762, 1818
"0051.tif", "G", 1384, 0.0505816387562767, 584.450867052023, 561.771676300578, 0
"0051.tif", "G", 1654, 0.0508302820558863, 836.93954050786, 311.73276904474, 346
"0051.tif", "G", 1560, 0.0510177190507152, 969.608974358974, 1000.92307692308, 133
"0051.tif", "G", 1264, 0.0512690869539091, 753.886075949367, 657.71835443038, 58
"0051.tif", "G", 1260, 0.0483358024689264, 1159.03492063492, 771.450793650794, 15
"0051.tif", "G", 1300, 0.0471236454950454, 70.6384615384615, 302.501538461538, 1876
"0051.tif", "G", 1156, 0.0512984612388409, 1227.68166089965, 592.153979238754, 138
"0051.tif", "G", 1482, 0.0511377175180716, 631.626180836707, 710.63697705803, 17
"0051.tif", "G", 1532, 0.0495072715949415, 1149.26762402089, 650.933420365535, 89
"0051.tif", "G", 1182, 0.0503618387199222, 657.123519458545, 914.047377326565, 29
"0051.tif", "G", 1198, 0.0496593167297159, 258.387312186978, 730.035058430718, 0
"0051.tif", "G", 1040, 0.0494635860810847, 819.292307692308, 230.030769230769, 1263
"0051.tif", "G", 1842, 0.0501404734277984, 314.875135722041, 637.440825190011, 11
"0051.tif", "G", 1124, 0.0493099697325215, 1245.84519572954, 745.286476868327, 2024
"0051.tif", "G", 966, 0.0508154298550691, 850.950310559006, 916.482401656315, 1724
"0051.tif", "G", 896, 0.0490509518861363, 1443.76116071429, 1269.06026785714, 1569
"0051.tif", "G", 798, 0.0485923966938853, 395.711779448622, 813.65664160401, 140
"0051.tif", "G", 954, 0.0487285390342813, 1051.55136268344, 897.553459119497, 766
"0051.tif", "G", 736, 0.0419022232157352, 665.9375, 38.3423913043478, 1922
"0051.tif", "G", 932, 0.0464572010140063, 1184.84763948498, 95.9678111587983, 1665
"0051.tif", "G", 810, 0.0495022484266785, 1365.22469135802, 1009.66419753086, 1180
"0051.tif", "G", 1080, 0.0496718337220282, 1366.4, 934.012962962963, 67
"0051.tif", "G", 602, 0.0479487736743483, 1212.84717607973, 1386.65780730897, 1430
"0051.tif", "G", 602, 0.04916194435529, 362.85049833887, 684.053156146179, 1062
"0051.tif", "G", 982, 0.0488627497402623, 1293.02240325866, 1128.50712830957, 62
"0051.tif", "G", 640, 0.0491276676051683, 740.975, 944.43125, 1472
"0051.tif", "G", 594, 0.0486816763562115, 142.451178451178, 569.491582491582, 74
"0051.tif", "G", 592, 0.0461047401515187, 1453.21621621622, 1465.64189189189, 2042
"0051.tif", "G", 494, 0.046321727377892, 109.987854251012, 127.647773279352, 92
"0051.tif", "G", 600, 0.049760951196498, 711.716666666667, 1203.80666666667, 1565
"0051.tif", "G", 494, 0.0477852496567457, 480.182186234818, 538.425101214575, 1179
"0051.tif", "G", 404, 0.0489982561907781, 1200.62376237624, 286.871287128713, 910
"0051.tif", "G", 344, 0.0427297901109923, 56.8139534883721, 68.9186046511628, 1780
"0051.tif", "G", 394, 0.0484773732178295, 232.791878172589, 155.416243654822, 156
"0051.tif", "G", 412, 0.0493185218617679, 1021.42718446602, 545.169902912621, 33
"0051.tif", "G", 268, 0.0493552541126516, 1286.0223880597, 992.716417910448, 38
"0051.tif", "G", 230, 0.049503587117277, 1059.46956521739, 477.452173913043, 72
"0051.tif", "G", 414, 0.0490460272287658, 556.381642512077, 397.497584541063, 41
"0052.tif", "G", 3052, 0.0551502028575927, 612.12254259502, 618.810615989515, 1
"0052.tif", "G", 2708, 0.0526040022158168, 181.821270310192, 519.313146233383, 5
"0052.tif", "G", 2382, 0.0493637539997794, 1358.88581024349, 856.500419815281, 8
"0052.tif", "G", 2424, 0.0492622215650856, 984.538778877888, 1439.50907590759, 4
"0052.tif", "G", 2600, 0.0506477841049289, 694.12, 626.273846153846, 2079
"0052.tif", "G", 2032, 0.0511749882784356, 1065.39960629921, 1127.88385826772, 1764
"0052.tif", "G", 2048, 0.0484851522241276, 1217.9169921875, 644.3662109375, 2026
"0052.tif", "G", 2012, 0.0534531764150593, 717.865805168986, 816.933399602386, 1990
"0052.tif", "G", 2108, 0.0489418512742447, 1163.33491461101, 899.600569259962, 316
"0052.tif", "G", 2054, 0.0488036566815, 730.643622200584, 297.450827653359, 19
"0052.tif", "G", 1916, 0.046049856335432, 93.0949895615866, 909.340292275574, 64
"0052.tif", "G", 1904, 0.0498569910878909, 1062.4474789916, 979.438025210084, 829
"0052.tif", "G", 2022, 0.052571208639942, 1242.67556874382, 1022.00197823937, 27
"0052.tif", "G", 1914, 0.048311538389549, 1283.95611285266, 1419.95820271682, 1960
"0052.tif", "G", 1904, 0.0481906908909035, 1108.94222689076, 556.794117647059, 34
"0052.tif", "G", 1596, 0.047608231758114, 633.833333333333, 709.355889724311, 17
"0052.tif", "G", 3142, 0.0495702803795596, 874.103119032463, 916.595162316996, 1851
"0052.tif", "G", 1852, 0.0527047263308549, 1203.77429805616, 999.903887688985, 7
"0052.tif", "G", 1852, 0.047498389452476, 1008.64578833693, 1168.75809935205, 13
"0052.tif", "G", 2172, 0.0475056062915935, 303.053406998158, 641.21270718232, 11
"0052.tif", "G", 1576, 0.0466129083056208, 1328.96827411168, 521.256345177665, 73
"0052.tif", "G", 2084, 0.0523656414174292, 1173.88579654511, 962.453934740883, 40
"0052.tif", "G", 1782, 0.0493019578500802, 805.939393939394, 618.240179573513, 12
"0052.tif", "G", 1842, 0.0511695328532383, 744.42888165038, 839.595005428882, 1522
"0052.tif", "G", 1620, 0.0459110006132879, 1470.95925925926, 1315.39259259259, 1818
"0052.tif", "G", 1710, 0.0467880969904185, 1290.22573099415, 855.601169590643, 91
"0052.tif", "G", 1556, 0.0473516758702808, 583.784061696658, 559.839331619537, 0
"0052.tif", "G", 1430, 0.0484387841902156, 905.434965034965, 1020.06573426573, 109
"0052.tif", "G", 1336, 0.0438768053175065, 67.2889221556886, 301.769461077844, 1876
"0052.tif", "G", 1592, 0.0467238544350366, 1138.51381909548, 1094.97613065327, 1763
"0052.tif", "G", 1466, 0.0482944148522872, 965.492496589359, 999.199181446112, 133
"0052.tif", "G", 1404, 0.0496175455860334, 940.423076923077, 908.747863247863, 637
"0052.tif", "G", 1670, 0.046307471937396, 930.548502994012, 859.184431137725, 0
"0052.tif", "G", 1522, 0.0476695117982993, 833.897503285151, 308.314060446781, 346
"0052.tif", "G", 1578, 0.0469380164789393, 1151.26362484157, 658.496831432193, 89
"0052.tif", "G", 1438, 0.0475435211649614, 548.429763560501, 807.436717663421, 16
"0052.tif", "G", 1426, 0.0474475092659281, 259.183730715288, 730.09396914446, 0
"0052.tif", "G", 1402, 0.0470312984938711, 656.704707560628, 917.353780313837, 29
"0052.tif", "G", 1176, 0.0443846859370459, 1188.63945578231, 98.2142857142857, 1665
"0052.tif", "G", 1292, 0.0478338006539289, 1226.64086687307, 593.301857585139, 138
"0052.tif", "G", 1154, 0.0466183557595848, 1362.56845753899, 1007.48873483536, 1180
"0052.tif", "G", 1134, 0.0484433039595363, 756.169312169312, 657.608465608466, 58
"0052.tif", "G", 1004, 0.0460807815116473, 1053.18525896414, 897.320717131474, 766
"0052.tif", "G", 944, 0.0455853966845117, 140.864406779661, 571.504237288136, 74
"0052.tif", "G", 1260, 0.0456377132306826, 1244.52063492063, 748.674603174603, 2024
"0052.tif", "G", 784, 0.0465596714107777, 367.05612244898, 680.369897959184, 1062
"0052.tif", "G", 810, 0.045692766089286, 393.471604938272, 817.106172839506, 140
"0052.tif", "G", 852, 0.0462910437540152, 1308.02112676056, 1118.17840375587, 62
"0052.tif", "G", 770, 0.0393318485527826, 665.028571428571, 41.5688311688312, 1922
"0052.tif", "G", 1068, 0.0456409596063595, 1444.91011235955, 1271.07490636704, 1569
"0052.tif", "G", 718, 0.0432846167650775, 1449.90250696379, 1463.42618384401, 0
"0052.tif", "G", 706, 0.0464139201916688, 1375.65439093484, 931.110481586402, 67
"0052.tif", "G", 770, 0.0459953511034719, 556.4, 394.537662337662, 41
"0052.tif", "G", 724, 0.0446363151449183, 1155.89779005525, 770.118784530387, 15
"0052.tif", "G", 1028, 0.0467883444389938, 820.501945525292, 227.013618677043, 1263
"0052.tif", "G", 728, 0.0460291306814724, 1025.93956043956, 544.554945054945, 33
"0052.tif", "G", 736, 0.0460604690799, 1199.91304347826, 290.086956521739, 910
"0052.tif", "G", 546, 0.0451312976497917, 1218.7326007326, 1385.92307692308, 1430
"0052.tif", "G", 538, 0.0463071006504428, 742.449814126394, 948.903345724907, 1472
"0052.tif", "G", 538, 0.0425949962834574, 112.587360594796, 125.57249070632, 92
"0052.tif", "G", 306, 0.0457163095688538, 400.241830065359, 478.124183006536, 44
"0052.tif", "G", 316, 0.0473268215979381, 1287.84810126582, 1007.72151898734, 38
"0052.tif", "G", 232, 0.0432913829085316, 152.706896551724, 162.586206896552, 2073
"0052.tif", "G", 268, 0.0441356967424709, 1454.90298507463, 377.89552238806, 724
"0052.tif", "G", 216, 0.0465952162830123, 713.638888888889, 1204.15740740741, 1565
"0053.tif", "G", 3084, 0.0580264451013316, 611.95719844358, 620.433852140078, 1
"0053.tif", "G", 2638, 0.055663631353913, 181.64973464746, 520.254738438211, 5
"0053.tif", "G", 2700, 0.0539064704094068, 695.403703703704, 624.840740740741, 2079
"0053.tif", "G", 2532, 0.0519242288456419, 1359.60110584518, 855.592417061611, 8
"0053.tif", "G", 2408, 0.0520196605509537, 985.635382059801, 1436.7134551495, 4
"0053.tif", "G", 2400, 0.0514303314421269, 254.7425, 643.991666666667, 11
"0053.tif", "G", 2312, 0.0503856542348693, 933.5276816609, 863.596885813149, 2117
"0053.tif", "G", 2112, 0.0517485938319694, 1223.1865530303, 649.815340909091, 2026
"0053.tif", "G", 2250, 0.0518847216722222, 1163.73244444444, 899.777777777778, 316
"0053.tif", "G", 2142, 0.0536573396888743, 1066.15312791783, 1131.46125116713, 1764
"0053.tif", "G", 2460, 0.0533259299419268, 877.69756097561, 922.130894308943, 1851
"0053.tif", "G", 2010, 0.0512325393555617, 1114.85074626866, 555.467661691542, 34
"0053.tif", "G", 1994, 0.0544324871031199, 720.12036108325, 814.394182547643, 1990
"0053.tif", "G", 1878, 0.0482227211752949, 91.5154419595314, 907.994675186368, 64
"0053.tif", "G", 1912, 0.0551671010198663, 1249.03033472803, 1021.1370292887, 27
"0053.tif", "G", 1838, 0.0528096850615132, 1061.76931447225, 979.661588683352, 829
"0053.tif", "G", 1926, 0.0514383440145707, 734.23779854621, 295.453790238837, 19
"0053.tif", "G", 1946, 0.0557403402589461, 1205.86228160329, 1004.26310380267, 7
"0053.tif", "G", 1810, 0.0506363575841418, 1014.18453038674, 1182.26850828729, 13
"0053.tif", "G", 1804, 0.0510784734537647, 1283.83813747228, 1422.58980044346, 1960
"0053.tif", "G", 1666, 0.0502620861598786, 582.762304921969, 561.103241296519, 0
"0053.tif", "G", 1992, 0.0549982918909858, 745.245983935743, 843.981927710843, 1522
"0053.tif", "G", 2050, 0.0550610568629525, 1175.48097560976, 969.932682926829, 40
"0053.tif", "G", 1708, 0.0496370688887665, 1291.35714285714, 855.407494145199, 91
"0053.tif", "G", 1470, 0.0506526688902293, 545.480272108844, 805.990476190476, 16
"0053.tif", "G", 1592, 0.0491924434187454, 1149.04020100503, 1097.19221105528, 1763
"0053.tif", "G", 1836, 0.0504364804546756, 1153.61546840959, 662.358387799564, 89
"0053.tif", "G", 1490, 0.0499554355791597, 1327.85771812081, 521.6, 73
"0053.tif", "G", 1458, 0.0503411092255522, 832.973936899863, 307.153635116598, 346
"0053.tif", "G", 1490, 0.050968069651995, 965.315436241611, 1000.57718120805, 133
"0053.tif", "G", 1544, 0.0489998112128418, 1465.17487046632, 1313.3121761658, 1818
"0053.tif", "G", 1480, 0.0509826062237901, 1227.60675675676, 595.285135135135, 138
"0053.tif", "G", 1354, 0.0466208645026023, 63.4579025110783, 300.388478581979, 1876
"0053.tif", "G", 1408, 0.0505216635596223, 636.714488636364, 710.438920454545, 17
"0053.tif", "G", 1574, 0.0519497541079283, 806.763659466328, 619.773824650572, 12
"0053.tif", "G", 1610, 0.0520064212766127, 937.439751552795, 912.003726708075, 637
"0053.tif", "G", 1210, 0.0511276542223972, 756.396694214876, 657.897520661157, 58
"0053.tif", "G", 1140, 0.0504345536401276, 903.884210526316, 1020.32456140351, 109
"0053.tif", "G", 1358, 0.0497096916624125, 256.634756995582, 725.988217967599, 0
"0053.tif", "G", 1182, 0.0479531215685352, 1158.44670050761, 771.75972927242, 15
"0053.tif", "G", 1068, 0.049653106120158, 824.256554307116, 226.964419475655, 1263
"0053.tif", "G", 968, 0.0497540109497769, 1315.09710743802, 1117.2520661157, 62
"0053.tif", "G", 1146, 0.0502861008200156, 651.734729493892, 916.42757417103, 29
"0053.tif", "G", 1034, 0.0464705593168859, 1189.47388781431, 101.526112185687, 1665
"0053.tif", "G", 900, 0.0461411208977639, 1448.18666666667, 1466.62444444444, 2122
"0053.tif", "G", 934, 0.0426237997428551, 661.972162740899, 44.8394004282655, 1922
"0053.tif", "G", 1186, 0.0492599800372331, 1443, 1270.08600337268, 1569
"0053.tif", "G", 1128, 0.0496694678519189, 1354.89539007092, 1001.78014184397, 1180
"0053.tif", "G", 1240, 0.04857044028734, 1244.62096774194, 751.548387096774, 2024
"0053.tif", "G", 1016, 0.0496083303187, 1056.06692913386, 898.153543307087, 766
"0053.tif", "G", 852, 0.050006605871621, 1026.3661971831, 543.011737089202, 33
"0053.tif", "G", 1056, 0.0489867315046227, 394.958333333333, 814.123106060606, 140
"0053.tif", "G", 764, 0.0491757124714801, 366.34554973822, 674.670157068063, 1062
"0053.tif", "G", 680, 0.0498585663031576, 711.385294117647, 1208.40294117647, 1565
"0053.tif", "G", 956, 0.0482715898013569, 142.617154811715, 572.550209205021, 74
"0053.tif", "G", 798, 0.0493618085405486, 1201.06766917293, 290.112781954887, 910
"0053.tif", "G", 624, 0.0481369059059312, 1223.875, 1383.59935897436, 1430
"0053.tif", "G", 674, 0.0482915885125742, 562.635014836795, 395.79821958457, 41
"0053.tif", "G", 556, 0.0493250985297497, 1375.61510791367, 930.726618705036, 67
"0053.tif", "G", 294, 0.0488863408540816, 521.299319727891, 462.843537414966, 1961
"0053.tif", "G", 270, 0.0449574398757613, 205.992592592593, 86.9111111111111, 1022
"0053.tif", "G", 344, 0.0486119226808096, 398.011627906977, 470.854651162791, 44
"0053.tif", "G", 302, 0.0412446723607357, 61.0993377483444, 64.5165562913907, 1780
"0053.tif", "G", 258, 0.0482911581466584, 330.852713178295, 476.480620155039, 56
"0053.tif", "G", 320, 0.0476895894753866, 223.05625, 149.525, 156
"0053.tif", "G", 224, 0.0492708329804779, 737.5, 940.455357142857, 1472
"0053.tif", "G", 230, 0.0480853625935172, 476.295652173913, 537.373913043478, 1179
"0054.tif", "G", 2950, 0.0599147443827707, 612.947796610169, 621.566101694915, 1
"0054.tif", "G", 2676, 0.0576845286465838, 182.723467862481, 520.240657698057, 5
"0054.tif", "G", 2758, 0.0558753972410087, 695.950688905004, 622.184191443075, 2079
"0054.tif", "G", 2512, 0.0540851490369199, 984.933121019108, 1436.59315286624, 4
"0054.tif", "G", 2410, 0.0539804747928026, 1358.78423236515, 856.98755186722, 8
"0054.tif", "G", 2310, 0.0533188557405462, 933.351515151515, 862.568831168831, 1432
"0054.tif", "G", 2332, 0.0537392763519225, 1161.82761578045, 898.132075471698, 316
"0054.tif", "G", 2290, 0.0530593994900854, 227.829694323144, 646.347598253275, 11
"0054.tif", "G", 2106, 0.0536972381226399, 1222.67711301045, 656.605887939221, 2026
"0054.tif", "G", 2046, 0.0530605216354851, 1119.91495601173, 556.102639296188, 34
"0054.tif", "G", 2066, 0.0557625470766172, 1068.63020329138, 1136.84511132623, 1764
"0054.tif", "G", 2020, 0.0536798357604481, 874.093069306931, 925.30099009901, 1851
"0054.tif", "G", 2146, 0.0537986780687478, 735.041006523765, 297.036346691519, 19
"0054.tif", "G", 2040, 0.057323533554816, 1248.15, 1015.53431372549, 27
"0054.tif", "G", 2002, 0.0566373154944602, 714.088911088911, 820.443556443556, 2147
"0054.tif", "G", 1906, 0.0551876567313115, 1061.77019937041, 979.732423924449, 829
"0054.tif", "G", 2122, 0.0576399876718403, 737.851083883129, 847.580584354383, 1522
"0054.tif", "G", 1778, 0.0500697324148312, 88.8492688413948, 907.538807649044, 64
"0054.tif", "G", 1728, 0.0522574559751884, 1018.16087962963, 1189.99189814815, 13
"0054.tif", "G", 1614, 0.0514761311924658, 1328.89714993804, 522.656753407683, 73
"0054.tif", "G", 1670, 0.0530656613339442, 963.925748502994, 998.288622754491, 133
"0054.tif", "G", 1676, 0.0527708597981446, 582.192124105012, 561.904534606205, 0
"0054.tif", "G", 1578, 0.0528454844305406, 633.908745247148, 709.684410646388, 17
"0054.tif", "G", 1950, 0.0580705914544295, 1202.83897435897, 1006.69538461538, 7
"0054.tif", "G", 2096, 0.0566270665746343, 1169.85687022901, 976.368320610687, 40
"0054.tif", "G", 1532, 0.0527216361439468, 1229.62140992167, 597.608355091384, 138
"0054.tif", "G", 1598, 0.0545038069743911, 936.783479349186, 917.146433041302, 637
"0054.tif", "G", 1510, 0.0520739532596881, 1282.85033112583, 1425.88874172185, 1960
"0054.tif", "G", 1552, 0.0516139147843041, 1157.98582474227, 662.759020618557, 89
"0054.tif", "G", 1686, 0.0539306770816357, 807.61921708185, 620.313167259786, 12
"0054.tif", "G", 1606, 0.052624177558557, 832.747198007472, 307.692403486924, 346
"0054.tif", "G", 1582, 0.0515547375767934, 1153.52212389381, 1099.71428571429, 1763
